Name,quant_12,quant_11,quant_2,quant_3,quant_4,quant_10,quant_1
Pmin_ref_seq_3886,1.812324,2.098737,0.0,1.077527,2.422656,0.0,0.0
Pmin_ref_seq_3887,7.159309,10.003515,0.0,3.874483,7.460984,0.0,0.0
Pmin_ref_seq_3888,0.0,0.0,0.256638,0.064152,0.0,1.710836,3.560637
Pmin_ref_seq_3889,4.218275,0.90013,0.0,1.403739,3.082065,0.0,0.0
Pmin_ref_seq_3890,1.139172,1.724293,4.481217,6.787614,2.364956,4.251857,8.917663
Pmin_ref_seq_3891,4.122162,4.36059,0.0,1.252434,1.680248,0.0,0.0
Pmin_ref_seq_3892,3.146314,2.426561,0.0,1.534783,3.895126,0.0,0.0
Pmin_ref_seq_3893,17.857212,20.459285,0.0,4.45071,22.630495,0.0,0.0
Pmin_ref_seq_3894,3.985164,2.068238,0.0,2.659458,1.994714,0.0,0.0
Pmin_ref_seq_3895,29.023331,25.909577,0.0,4.968863,11.241246,0.0,0.0
Pmin_ref_seq_3896,5.242781,4.151204,0.0,6.093722,9.114593,0.0,0.0
Pmin_ref_seq_3897,7.309157,3.306978,14.291184,3.818284,1.404463,6.257346,8.923976
Pmin_ref_seq_3898,3.351227,2.205515,0.0,2.380816,1.086622,3.747041,0.843525
Pmin_ref_seq_3899,33.019673,21.926424,6.452524,7.364978,19.596993,34.559278,6.081334
Pmin_ref_seq_3900,0.0,4.368931,4.128145,1.614422,4.578366,9.277913,2.303269
Pmin_ref_seq_3901,4.207107,4.415447,0.0,3.044007,3.268252,0.0,0.0
Pmin_ref_seq_3902,3.919725,1.415501,0.0,0.714132,1.733362,0.0,0.0
Pmin_ref_seq_3903,5.399546,1.462187,0.0,1.208232,1.636461,0.0,0.0
Pmin_ref_seq_3904,4.340943,0.894048,0.0,0.307848,0.230126,0.0,0.0
Pmin_ref_seq_3905,0.707653,0.0,0.0,0.54782,0.431998,0.175485,2.998477
Pmin_ref_seq_3906,20.630667,12.522541,0.0,11.663121,21.272123,0.0,0.0
Pmin_ref_seq_3907,2.257746,1.028323,0.0,0.469365,2.645812,0.0,0.0
Pmin_ref_seq_3908,5.868071,0.899613,0.0,3.350396,12.59043,0.0,0.0
Pmin_ref_seq_3909,26.224718,22.632449,0.0,22.408427,22.972744,0.0,0.0
Pmin_ref_seq_3910,1.214826,1.084651,0.0,1.641618,3.083371,0.0,0.0
Pmin_ref_seq_3911,1.512841,2.095654,0.0,1.681899,4.702944,0.0,0.0
Pmin_ref_seq_3912,0.0,0.0,4.662716,0.498307,0.0,0.0,0.0
Pmin_ref_seq_3913,10.66017,7.678698,0.0,5.767608,3.428139,0.0,0.0
Pmin_ref_seq_3914,3.78109,16.658523,0.0,12.351208,3.71826,0.0,0.0
Pmin_ref_seq_3915,0.269561,0.227636,1.726717,0.786574,0.679256,1.770608,2.121097
Pmin_ref_seq_3916,3.563983,2.117762,0.0,1.931196,4.323199,0.0,0.0
Pmin_ref_seq_3917,0.0,0.0,1.427868,0.923807,0.391744,3.49489,0.0
Pmin_ref_seq_3918,2.431458,1.950897,0.0,1.601961,2.328049,0.0,0.0
Pmin_ref_seq_3919,0.0,1.2944,1.293044,1.058494,0.220904,5.748149,2.496161
Pmin_ref_seq_3920,1.107492,0.723351,0.0,1.649015,3.804336,0.0,0.0
Pmin_ref_seq_3921,49.752071,34.112439,0.07135,23.653201,59.295093,0.009495,0.160401
Pmin_ref_seq_3922,2.734296,0.0,0.0,1.124761,2.719848,0.0,0.0
Pmin_ref_seq_3923,1.561805,1.595941,0.0,2.788551,6.491182,0.0,0.0
Pmin_ref_seq_3924,0.0,0.522121,13.063021,0.093843,6.770643,0.952438,1.174803
Pmin_ref_seq_3925,1.489002,2.915407,3.894147,0.772049,0.075454,2.106129,0.0
Pmin_ref_seq_3926,6.930593,11.387785,0.0,7.971045,2.201642,6.729453,7.582309
Pmin_ref_seq_3927,0.0,0.492644,7.444546,0.083882,0.390775,0.104929,3.23589
Pmin_ref_seq_3928,2.870286,2.484372,0.0,0.667607,3.441164,0.0,0.0
Pmin_ref_seq_3929,15.183062,10.117549,0.0,13.709492,12.671124,0.0,0.0
Pmin_ref_seq_3930,0.983217,1.959481,0.0,2.176451,1.609669,0.0,0.0
Pmin_ref_seq_3931,2.9285,3.180625,0.0,1.517021,0.0,0.0,0.0
Pmin_ref_seq_3932,4.631869,1.415632,0.0,0.102283,0.495009,0.0,0.0
Pmin_ref_seq_3933,2.225582,2.471051,8.206127,1.543936,1.305655,4.312751,4.498071
Pmin_ref_seq_3934,6.577945,6.710206,0.0,8.472098,12.398308,0.0,0.0
Pmin_ref_seq_3935,0.0,0.0,0.905806,0.828859,0.31697,3.148193,0.932374
Pmin_ref_seq_3936,172.942971,238.161913,861.288386,135.276081,169.673852,301.317148,426.775273
Pmin_ref_seq_3937,4.469446,3.597301,0.0,0.835417,1.4233,0.0,0.0
Pmin_ref_seq_3938,11.942537,29.600714,1.135196,9.121483,10.202866,17.518238,0.805143
Pmin_ref_seq_3939,3.127867,1.974549,0.0,0.439546,3.159276,0.0,0.0
Pmin_ref_seq_3940,66.866249,50.880202,0.0,30.693611,60.132993,0.0,0.0
Pmin_ref_seq_3941,78.63528,55.792134,31.414878,45.270489,39.528477,98.787371,30.875507
Pmin_ref_seq_3942,7.863017,3.143426,0.0,2.406892,1.398661,0.0,0.0
Pmin_ref_seq_3943,71.061423,74.635546,0.0,34.17206,102.617828,0.0,0.0
Pmin_ref_seq_3944,2.061505,0.301759,0.0,2.452296,2.408862,0.0,0.0
Pmin_ref_seq_3945,26.352784,6.669004,0.0,11.566509,45.294549,0.0,0.0
Pmin_ref_seq_3946,6.244984,0.0,0.0,0.109097,6.857358,0.0,0.0
Pmin_ref_seq_3947,0.228219,0.281329,4.757772,0.0,0.0,0.0,0.887181
Pmin_ref_seq_3948,2.773234,2.724936,0.0,1.833708,1.929508,0.0,0.0
Pmin_ref_seq_3949,0.801652,2.627199,0.0,1.742138,1.402527,0.0,0.0
Pmin_ref_seq_3950,0.857529,2.478217,29.374758,2.357839,0.498417,2.768494,10.690981
Pmin_ref_seq_3951,1.436499,3.023193,0.0,2.156353,3.822089,0.0,0.0
Pmin_ref_seq_3952,7.932999,2.388565,0.485608,5.994002,3.798419,5.295235,0.080161
Pmin_ref_seq_3953,3.14163,3.422542,14.48803,6.722769,3.080645,6.46653,8.370652
Pmin_ref_seq_3954,2.609896,1.967993,0.0,7.261781,3.872233,0.0,0.0
Pmin_ref_seq_3955,3.743798,1.477994,0.0,1.305138,1.709225,0.0,0.0
Pmin_ref_seq_3956,4.038101,1.748369,0.0,1.117176,3.243942,0.0,0.0
Pmin_ref_seq_3957,3.21993,0.537791,2.33555,2.320452,1.203976,1.808025,4.396571
Pmin_ref_seq_3958,0.766886,0.0,5.031962,1.345932,0.183229,6.249515,2.268154
Pmin_ref_seq_3959,4.132865,5.321295,0.0,2.294638,4.12993,0.0,0.0
Pmin_ref_seq_3960,0.082864,0.048094,0.335897,1.340677,0.098738,0.167075,2.300451
Pmin_ref_seq_3961,2.660442,6.35937,0.0,2.528793,4.681149,0.0,0.0
Pmin_ref_seq_3962,0.659907,0.614091,2.484358,1.217195,0.252425,1.968203,1.395707
Pmin_ref_seq_3963,2.009471,1.972864,4.0804,1.274095,1.997313,5.169125,2.685794
Pmin_ref_seq_3964,3.819909,3.425957,0.0,0.692579,2.620085,0.0,0.0
Pmin_ref_seq_3965,4.737059,7.169128,0.0,3.456521,5.180905,0.0,0.0
Pmin_ref_seq_3966,0.0,4.012246,0.0,0.270727,0.839016,0.0,0.0
Pmin_ref_seq_3967,2.811258,1.929865,0.0,1.921109,1.635956,0.0,0.0
Pmin_ref_seq_3968,0.097828,0.348495,0.023774,4.083066,0.017938,0.178319,0.058222
Pmin_ref_seq_3969,2.861391,2.100844,0.0,4.273208,6.489759,0.0,0.0
Pmin_ref_seq_3970,2.957041,0.166143,0.0,0.828186,1.439316,0.0,0.0
Pmin_ref_seq_3971,5.275804,2.814492,0.0,1.210189,3.035263,0.0,0.0
Pmin_ref_seq_3972,2.406179,6.637134,12.727687,5.782173,1.809649,11.963215,12.209127
Pmin_ref_seq_3973,4.993465,2.490778,0.0,0.789333,3.794459,0.0,0.0
Pmin_ref_seq_3974,2.300947,0.678154,0.0,0.38359,2.064701,0.0,0.0
Pmin_ref_seq_3975,0.253898,0.447851,0.0,6.331142,2.279592,0.0,0.0
Pmin_ref_seq_3976,2.817658,12.622653,3.584035,1.795018,8.254918,0.77114,0.280207
Pmin_ref_seq_3977,1.530876,2.608392,0.0,2.092353,1.219443,2.13272,0.0
Pmin_ref_seq_3978,1.286054,2.744048,0.331772,1.575836,1.062288,4.560042,1.594769
Pmin_ref_seq_3979,4.051539,6.449931,0.0,6.853241,12.820663,0.0,0.0
Pmin_ref_seq_3980,3.64123,2.299989,0.0,1.534579,1.65233,0.0,0.0
Pmin_ref_seq_3981,0.0,0.0,2.057572,1.366744,0.689832,3.521941,0.918001
Pmin_ref_seq_3982,167.898475,59.313857,0.0,95.567283,292.67781,0.0,0.0
Pmin_ref_seq_3983,15.548757,0.778832,0.0,9.779494,39.329891,0.0,0.0
Pmin_ref_seq_3984,3.71348,1.676326,0.0,1.821793,2.898333,0.0,0.0
Pmin_ref_seq_3985,6.373921,5.556455,0.0,2.726547,5.025574,0.0,0.0
Pmin_ref_seq_3986,2.127687,0.553154,2.172977,1.945451,0.86355,3.003383,0.765394
Pmin_ref_seq_3987,6.831698,0.049718,0.0,0.886364,1.249946,0.0,0.0
Pmin_ref_seq_3988,5.277708,0.0,21.945777,19.188669,9.274394,34.26382,33.235955
Pmin_ref_seq_3989,0.0,8.760796,0.0,0.876601,1.54843,0.0,0.0
Pmin_ref_seq_3990,6.757968,6.041535,1.47189,3.900223,4.808072,13.513623,3.341691
Pmin_ref_seq_3991,187.67554,62.042933,0.0,193.070685,128.025179,0.0,0.0
Pmin_ref_seq_3992,4.124088,0.945931,0.0,2.159416,9.61996,0.0,0.0
Pmin_ref_seq_3993,6.622203,11.232495,0.0,7.136878,14.011489,0.0,0.0
Pmin_ref_seq_3994,0.0,5.790206,0.0,1.350423,1.0724,0.786877,0.0
Pmin_ref_seq_3995,0.0,0.0,0.0,0.048247,14.642164,0.0,0.0
Pmin_ref_seq_3996,2.514657,0.549153,0.0,4.963194,4.755189,0.0,0.0
Pmin_ref_seq_3997,7.743045,3.054381,0.0,0.981335,0.0,0.0,0.0
Pmin_ref_seq_3998,136.691865,49.944683,0.0,10.666784,218.890876,0.0,0.0
Pmin_ref_seq_3999,31.500591,8.654194,0.0,18.255203,43.200681,0.0,0.0
Pmin_ref_seq_4000,0.81774,0.217765,0.0,0.434132,5.21211,0.0,0.0
Pmin_ref_seq_4001,0.032672,0.0,0.0,2.377734,8.190879,0.0,0.0
Pmin_ref_seq_4002,4.624769,0.629383,0.0,8.072429,18.990159,0.0,0.0
Pmin_ref_seq_4003,0.0,0.032067,0.0,0.0,0.075357,1.189135,2.520979
Pmin_ref_seq_4004,0.0,0.0,103.679078,4.170254,0.0,0.0,25.231382
Pmin_ref_seq_4005,5.622352,3.5718,0.0,6.773632,8.729894,0.0,0.0
Pmin_ref_seq_4006,3.057213,1.438889,0.0,0.869112,1.743007,0.0,0.0
Pmin_ref_seq_4007,1.030261,3.628886,0.0,4.120303,5.621679,0.0,0.0
Pmin_ref_seq_4008,1.050709,4.289042,0.0,2.272719,0.9726,0.0,0.0
Pmin_ref_seq_4009,1.971931,0.0,0.0,2.551179,3.277829,0.0,0.0
Pmin_ref_seq_4010,7.080431,4.303718,0.0,1.723688,4.253655,0.0,0.0
Pmin_ref_seq_4011,6.845117,16.713742,0.0,6.134079,0.915175,0.0,0.0
Pmin_ref_seq_4012,2.496117,1.246659,0.0,6.542611,0.280967,0.0,0.0
Pmin_ref_seq_4013,0.508956,0.812875,0.0,1.37257,6.454852,0.0,0.0
Pmin_ref_seq_4014,18.933059,13.388057,0.0,20.409583,26.798225,0.0,0.0
Pmin_ref_seq_4015,2.114968,0.336301,1.659356,1.850417,2.037188,1.193812,2.119782
Pmin_ref_seq_4016,1.536228,0.195155,0.544587,3.780973,0.598668,2.770923,3.255679
Pmin_ref_seq_4017,0.161659,1.326585,2.552908,0.079309,1.415887,0.520964,3.91638
Pmin_ref_seq_4018,5.516286,0.0,0.0,0.0,0.0,0.0,0.0
Pmin_ref_seq_4019,4.395825,1.33141,0.0,1.911261,2.086929,0.0,0.0
Pmin_ref_seq_4020,3.884979,3.99636,1.552279,3.156259,2.184768,8.370451,2.098351
Pmin_ref_seq_4021,0.3765,0.593003,0.0,4.009547,24.721925,0.0,0.0
Pmin_ref_seq_4022,1.10898,0.0,1.33996,0.0,0.0,3.544249,0.0
Pmin_ref_seq_4023,3.351311,2.494476,3.383797,1.100916,1.18797,2.452161,5.824598
Pmin_ref_seq_4024,0.0,0.088011,77.879513,0.0,0.0,0.0,0.0
Pmin_ref_seq_4025,4.748856,0.709941,0.0,3.167464,2.566076,0.0,4.139025
Pmin_ref_seq_4026,0.753421,3.12024,0.0,1.423637,2.46445,0.0,0.0
Pmin_ref_seq_4027,3.801089,2.729446,0.0,2.074498,3.470474,0.0,0.0
Pmin_ref_seq_4028,2.237243,0.664132,0.0,1.163653,1.892382,0.0,0.0
Pmin_ref_seq_4029,2.602707,2.158463,0.0,1.66202,3.689238,0.0,0.0
Pmin_ref_seq_4030,8.571209,9.950783,0.0,7.867939,7.765177,0.0,0.0
Pmin_ref_seq_4031,4.536315,2.738259,0.0,0.0,0.0,0.0,0.0
Pmin_ref_seq_4032,4.767457,6.112101,0.0,3.335073,4.6087,0.0,0.0
Pmin_ref_seq_4033,14.551718,7.968511,0.0,8.653355,12.665888,0.0,0.0
Pmin_ref_seq_4034,83.54436,91.650383,1.210602,71.484111,53.633899,182.922371,9.55968
Pmin_ref_seq_4035,0.0,0.0,0.0,0.0,0.0,0.0,5.47317
Pmin_ref_seq_4036,21.635481,37.261057,77.303655,30.362533,19.996293,46.081968,43.607295
Pmin_ref_seq_4037,0.0,2.603508,0.0,2.257083,2.234566,0.0,0.0
Pmin_ref_seq_4038,3.560186,1.612585,0.755091,2.778129,1.428017,3.613693,1.61873
Pmin_ref_seq_4039,0.0,0.0,0.653391,0.097034,0.307241,3.536498,2.481468
Pmin_ref_seq_4040,2.787809,0.576393,0.0,1.330979,2.26278,0.0,0.0
Pmin_ref_seq_4041,94.494735,176.933814,0.0,55.713964,37.21311,124.044662,13.326049
Pmin_ref_seq_4042,182.368256,218.880076,196.390339,164.513705,138.665103,270.913986,76.279282
Pmin_ref_seq_4043,0.187018,0.0,6.898379,3.269716,0.045051,0.031812,0.559968
Pmin_ref_seq_4044,3.259326,3.646022,0.0,3.001854,2.96595,0.0,0.0
Pmin_ref_seq_4045,5.115573,1.440866,0.389233,3.430221,1.224652,6.164229,1.316584
Pmin_ref_seq_4046,20.244658,19.152743,46.249134,45.553728,13.464559,25.017083,27.006704
Pmin_ref_seq_4047,32.068025,18.437118,15.080223,35.929062,16.197674,24.736862,36.952403
Pmin_ref_seq_4048,8.69672,4.585249,0.0,2.074051,3.601801,0.0,0.0
Pmin_ref_seq_4049,3.876993,5.19427,0.0,11.805474,3.200486,0.0,0.0
Pmin_ref_seq_4050,0.334345,0.290399,0.0,10.608825,0.580415,0.0,0.0
Pmin_ref_seq_4051,5.516824,1.038956,0.0,1.49858,1.671039,0.0,0.0
Pmin_ref_seq_4052,0.0,0.0,6.838802,12.011376,4.501829,3.185186,0.0
Pmin_ref_seq_4053,14.410123,8.32247,22.326922,7.319115,3.105492,25.050731,11.466919
Pmin_ref_seq_4054,0.0,1.093198,0.670187,4.634247,0.439311,7.433757,2.025823
Pmin_ref_seq_4055,1.197768,0.334859,0.0,3.876684,0.288796,0.0,0.0
Pmin_ref_seq_4056,3.299024,0.0,0.0,6.210927,1.715839,0.0,0.0
Pmin_ref_seq_4057,26.936608,45.695234,0.0,3.783168,31.650236,0.0,0.0
Pmin_ref_seq_4058,3.429834,3.525997,0.0,1.713971,3.598779,0.0,0.0
Pmin_ref_seq_4059,4.403516,2.791057,0.0,2.052907,2.113138,0.0,0.0
Pmin_ref_seq_4060,284.022691,220.125609,1717.386538,134.778115,101.601598,402.419896,852.747009
Pmin_ref_seq_4061,23.532077,13.265166,0.0,3.244711,16.355054,0.0,0.0
Pmin_ref_seq_4062,3.33198,2.351829,0.0,1.903086,2.550114,0.0,0.0
Pmin_ref_seq_4063,3.828665,0.120012,0.0,2.173752,16.093916,0.0,0.0
Pmin_ref_seq_4064,1.789491,4.07622,0.0,2.078042,0.0,0.0,0.0
Pmin_ref_seq_4065,6.359882,1.787306,0.0,3.094791,9.693727,0.0,0.0
Pmin_ref_seq_4066,0.717814,1.432344,16.254307,1.529343,0.785715,1.78481,2.568343
Pmin_ref_seq_4067,11.063343,11.688211,0.0,9.177655,16.542015,0.0,0.0
Pmin_ref_seq_4068,3.350035,0.0,0.0,0.577881,1.415635,0.0,0.0
Pmin_ref_seq_4069,6.193278,0.0,0.932246,4.574869,1.87941,1.700475,1.866493
Pmin_ref_seq_4070,0.0,1.520026,0.0,0.578181,0.33272,4.337774,0.0
Pmin_ref_seq_4071,2.873275,1.416501,0.0,1.851144,3.075331,0.0,0.0
Pmin_ref_seq_4072,5.225239,5.439123,0.0,3.038465,3.785042,0.0,0.0
Pmin_ref_seq_4073,2.400239,3.108198,1.281193,2.348878,1.373997,0.987075,2.594211
Pmin_ref_seq_4074,0.485274,4.480651,0.0,2.174494,3.051459,0.0,0.0
Pmin_ref_seq_4075,0.396234,0.285077,2.017869,1.040047,0.0,0.570971,3.218045
Pmin_ref_seq_4076,9.846178,20.260666,16.943517,18.150541,3.65417,24.839619,6.698727
Pmin_ref_seq_4077,1.653761,1.842538,1.332792,0.728279,1.016206,3.060825,0.8021
Pmin_ref_seq_4078,0.458404,0.576362,0.0,1.618523,0.937845,4.725736,1.199427
Pmin_ref_seq_4079,66.951003,19.74554,0.0,27.607902,26.728784,0.0,0.0
Pmin_ref_seq_4080,21.3413,0.0,0.0,5.539472,3.820276,0.0,0.0
Pmin_ref_seq_4081,3.504472,2.798932,0.0,5.502873,4.985481,0.0,0.0
Pmin_ref_seq_4082,0.717787,0.527539,0.0,1.471836,10.252495,0.0,0.0
Pmin_ref_seq_4083,4.408903,2.862606,0.0,2.151539,2.679276,0.0,0.0
Pmin_ref_seq_4084,5.364751,0.0,0.0,0.0,0.0,0.0,0.0
Pmin_ref_seq_4085,0.750374,4.294081,0.0,0.718588,0.472229,0.0,0.0
Pmin_ref_seq_4086,0.0,2.959125,103.541671,0.44956,0.0,7.305132,0.202111
Pmin_ref_seq_4087,2.827463,5.445822,9.2141,7.370673,3.605171,6.312076,9.470558
Pmin_ref_seq_4088,5.653851,2.935811,0.0,0.510089,3.176619,0.0,0.0
Pmin_ref_seq_4089,2.414046,1.762876,3.528255,4.528261,1.334298,3.782809,3.97758
Pmin_ref_seq_4090,6.440187,8.27003,0.0,2.190901,6.359485,0.0,0.0
Pmin_ref_seq_4091,4.26634,3.479476,0.0,2.446349,5.06799,0.0,0.0
Pmin_ref_seq_4092,3.927979,2.740471,103.165548,4.37352,1.569671,7.492047,29.158684
Pmin_ref_seq_4093,6.202777,2.967925,0.0,4.623462,10.161028,0.0,0.0
Pmin_ref_seq_4094,10.102284,0.327819,0.0,0.974302,11.279997,0.0,0.0
Pmin_ref_seq_4095,19.370084,7.499787,0.0,11.174938,43.91269,0.0,0.0
Pmin_ref_seq_4096,18.128274,5.275516,0.0,4.657147,22.882795,0.0,0.0
Pmin_ref_seq_4097,24.092043,2.752504,0.0,1.331358,4.418665,0.0,0.0
Pmin_ref_seq_4098,0.0,2.307533,0.0,0.09888,2.964529,4.083424,1.538689
Pmin_ref_seq_4099,0.0,0.0,0.0,0.0,0.0,4.145814,0.0
Pmin_ref_seq_4100,3.183141,0.0,0.0,1.151321,1.943014,0.0,0.0
Pmin_ref_seq_4101,6.909362,6.027918,12.624953,6.670501,5.70092,5.982263,12.273682
Pmin_ref_seq_4102,0.0,1.047742,5.390124,0.685394,0.152346,0.299472,1.910688
Pmin_ref_seq_4103,0.0,0.0,4.457574,0.02632,0.0,0.173151,0.0
Pmin_ref_seq_4104,1.379351,4.184315,0.0,2.083159,4.963326,0.0,0.0
Pmin_ref_seq_4105,20.725,14.209784,24.755477,25.884068,17.233768,38.929948,21.947742
Pmin_ref_seq_4106,2.363169,1.214486,2.237832,4.980288,1.533835,2.107899,4.019333
Pmin_ref_seq_4107,9.236135,7.875726,0.0,4.197363,4.994311,0.0,0.0
Pmin_ref_seq_4108,5.542194,8.088233,0.0,4.898021,6.510334,0.0,0.0
Pmin_ref_seq_4109,1.78478,0.675604,0.0,1.057916,6.665084,0.0,0.0
Pmin_ref_seq_4110,3.429741,2.502078,0.0,1.146697,0.704292,0.0,0.0
Pmin_ref_seq_4111,2.241144,0.693987,0.0,0.657588,3.059561,0.0,0.0
Pmin_ref_seq_4112,8.632404,5.97967,0.0,2.563548,21.746455,0.0,0.0
Pmin_ref_seq_4113,7.032181,1.855761,0.0,5.527218,11.498512,0.0,0.0
Pmin_ref_seq_4114,2.12129,2.036272,0.0,3.367872,2.955471,0.0,0.0
Pmin_ref_seq_4115,0.0,3.374318,0.0,1.894974,0.0,0.0,0.0
Pmin_ref_seq_4116,4.906232,0.435519,0.0,1.759201,1.561011,0.0,0.0
Pmin_ref_seq_4117,3.600579,4.788424,0.0,1.032195,4.623086,0.0,0.0
Pmin_ref_seq_4118,62.551088,30.211702,0.0,32.006589,29.125198,0.0,0.0
Pmin_ref_seq_4119,9.179463,2.353455,0.0,2.463356,14.350916,0.0,0.0
Pmin_ref_seq_4120,2.961887,0.0,0.0,0.016353,1.578878,0.0,0.0
Pmin_ref_seq_4121,4.211125,1.526896,0.0,3.224216,4.173985,0.0,0.0
Pmin_ref_seq_4122,1.969601,0.591158,0.0,2.435274,4.299626,0.0,0.0
Pmin_ref_seq_4123,1.416173,2.827411,1.723341,2.778116,0.699243,2.433992,1.640639
Pmin_ref_seq_4124,2.612257,4.36191,0.0,2.450267,4.251103,0.0,0.0
Pmin_ref_seq_4125,2.210299,6.262048,0.0,0.246231,2.320025,0.0,0.0
Pmin_ref_seq_4126,1.973436,0.0,0.0,3.060421,2.938916,0.0,0.0
Pmin_ref_seq_4127,1.091639,2.256769,14.542578,2.445508,0.450081,5.835228,12.945282
Pmin_ref_seq_4128,0.195458,0.0,0.0,0.185114,0.266253,0.014059,3.121885
Pmin_ref_seq_4129,2.844747,1.232992,0.0,1.407551,1.966834,0.0,0.0
Pmin_ref_seq_4130,518.536649,257.657527,0.0,397.841271,399.782033,0.0,0.0
Pmin_ref_seq_4131,1.779922,0.044725,2.471532,1.477402,1.50107,6.705026,0.973227
Pmin_ref_seq_4132,19.609697,14.214291,13.68682,6.950817,5.503742,30.811924,10.89612
Pmin_ref_seq_4133,246.340673,216.038851,168.315832,215.991417,122.526708,421.353848,165.821761
Pmin_ref_seq_4134,0.082264,2.823638,0.832451,2.105737,0.945818,1.220877,0.939346
Pmin_ref_seq_4135,12.599138,17.397921,211.962387,22.280092,7.649533,48.812883,74.508144
Pmin_ref_seq_4136,4.132873,5.141569,0.0,3.366514,0.851402,0.0,0.0
Pmin_ref_seq_4137,1.543124,5.64206,0.0,0.425067,1.695422,0.0,0.0
Pmin_ref_seq_4138,4.097744,1.450539,0.0,3.122149,8.415797,0.0,0.0
Pmin_ref_seq_4139,1.339686,0.214665,13.909723,2.25826,2.396344,3.951031,152.873633
Pmin_ref_seq_4140,16.384853,7.202929,0.0,7.841437,15.178417,0.0,0.0
Pmin_ref_seq_4141,3.458695,2.916564,0.0,1.939935,4.164817,0.0,0.0
Pmin_ref_seq_4142,1.657381,0.626645,3.90141,1.652325,1.242164,0.0,4.776327
Pmin_ref_seq_4143,6.39969,4.69062,0.0,5.024222,8.160125,0.0,0.0
Pmin_ref_seq_4144,19.089565,9.008761,3.17673,6.298071,4.49207,9.128565,4.196302
Pmin_ref_seq_4145,2.404875,1.350697,0.0,1.808117,1.703349,0.0,0.0
Pmin_ref_seq_4146,1.594425,4.496356,0.0,2.394272,3.603258,0.0,0.0
Pmin_ref_seq_4147,1.921927,3.235841,0.0,1.808565,2.762094,0.0,0.0
Pmin_ref_seq_4148,9.527492,1.864591,0.0,1.438911,10.059795,0.0,0.0
Pmin_ref_seq_4149,41.868893,22.633149,0.0,12.285446,39.188425,0.0,0.0
Pmin_ref_seq_4150,0.0,0.0,16.210618,0.136248,0.66066,0.028165,6.127685
Pmin_ref_seq_4151,0.0,0.357008,0.0,0.654924,0.126076,0.0,2.562956
Pmin_ref_seq_4152,20.381889,8.203843,6.704089,15.687184,2.080629,22.605257,5.295354
Pmin_ref_seq_4153,3.215405,1.181984,0.0,1.221798,2.513132,0.0,0.0
Pmin_ref_seq_4154,19.039239,8.340724,0.0,7.158399,7.903609,0.0,0.0
Pmin_ref_seq_4155,0.0,0.0,0.0,0.0,0.0,4.028679,0.0
Pmin_ref_seq_4156,4.17795,2.90496,4.108667,3.409979,2.881942,6.165441,4.059736
Pmin_ref_seq_4157,4.892824,1.720971,0.0,5.005925,2.408437,0.0,0.0
Pmin_ref_seq_4158,4.648878,0.495914,0.0,3.227037,1.567135,0.0,0.0
Pmin_ref_seq_4159,0.0,0.206373,2.837902,0.295527,0.040811,0.1318,2.419835
Pmin_ref_seq_4160,0.0,2.442099,0.0,3.930872,1.744888,0.0,0.0
Pmin_ref_seq_4161,16.721227,20.253482,395.95105,32.225678,25.071723,26.827776,96.877515
Pmin_ref_seq_4162,3.584697,0.530042,1.450034,2.473596,2.014509,2.604298,1.186388
Pmin_ref_seq_4163,2.658962,1.981984,0.0,2.461773,2.652703,0.0,0.0
Pmin_ref_seq_4164,5.106396,3.520859,0.0,0.482565,3.750865,0.0,0.0
Pmin_ref_seq_4165,4.50633,2.989957,0.0,3.091883,1.690368,0.0,0.0
Pmin_ref_seq_4166,6.922673,10.492442,0.0,2.992845,4.09288,0.0,0.0
Pmin_ref_seq_4167,3.793347,1.921891,0.032401,3.440286,21.905665,0.009533,0.039756
Pmin_ref_seq_4168,11.233153,11.997785,0.0,8.497405,17.892401,0.0,0.0
Pmin_ref_seq_4169,3.58284,0.415273,0.0,0.396475,1.327092,0.0,0.0
Pmin_ref_seq_4170,1.343492,0.716788,0.0,3.755823,1.328991,2.610369,0.932213
Pmin_ref_seq_4171,0.0,0.0,11.892531,0.110949,0.0,0.746256,5.031359
Pmin_ref_seq_4172,131.087087,190.392838,0.0,114.419022,306.494899,0.0,0.0
Pmin_ref_seq_4173,0.0,6.729058,0.0,2.758011,5.337302,1.224729,3.14337
Pmin_ref_seq_4174,0.0,1.100681,0.0,3.550207,2.417402,0.0,0.0
Pmin_ref_seq_4175,0.226818,0.0,5.19097,0.0,0.0,0.0,0.0
Pmin_ref_seq_4176,1.262289,0.0,0.0,0.44897,2.913512,0.0,0.0
Pmin_ref_seq_4177,2.713544,0.585437,0.0,0.883878,2.994641,0.0,0.0
Pmin_ref_seq_4178,3.386094,1.894358,0.0,1.578585,1.237339,0.0,0.0
Pmin_ref_seq_4179,1.561451,0.0,500.955577,0.0,0.278032,1.881001,8.072006
Pmin_ref_seq_4180,0.0,1.976938,0.0,2.536249,0.0,0.0,0.0
Pmin_ref_seq_4181,1.410378,2.749291,0.0,2.126612,2.303332,0.0,0.0
Pmin_ref_seq_4182,1.907732,1.354271,0.0,0.714471,2.523711,0.0,0.0
Pmin_ref_seq_4183,14.406141,0.524193,0.445387,20.353781,14.566204,0.266213,0.470042
Pmin_ref_seq_4184,0.250673,0.0,4.524454,0.0,0.0,0.0,1.306202
