Name,healthy_fem,infected_fem,healthy_male,infected_male
Pmin_ref_seq_7599,0.0,2.7645180000000003,0.0,1.72132
Pmin_ref_seq_7600,0.466009,2.768212,1.665806,0.7219075
Pmin_ref_seq_7601,0.327218,3.411142,0.741328,0.721573
Pmin_ref_seq_7602,0.320386,2.392928,2.046367,1.1509185
Pmin_ref_seq_7603,0.0,6.4917265,0.0,10.846457
Pmin_ref_seq_7604,0.0,5.537597,0.0,5.955953
Pmin_ref_seq_7605,0.672096,1.8617025,2.193065,0.9178105
Pmin_ref_seq_7606,0.0,2.142607,0.0,0.4539255
Pmin_ref_seq_7607,0.0,2.4914665,0.0,2.110512
Pmin_ref_seq_7608,0.512979,10.511758,9.1987215,12.078483
Pmin_ref_seq_7609,1.798453,0.5098575,2.1392915,0.079271
Pmin_ref_seq_7610,0.0,3.272003,0.0,3.1224935
Pmin_ref_seq_7611,0.0,1.493714,2.24047,1.8291715
Pmin_ref_seq_7612,0.0,3.0061845,0.0,2.85035
Pmin_ref_seq_7613,1.437318,3.583866,1.6279210000000002,2.2228685
Pmin_ref_seq_7614,0.0,2.232459,0.0,0.6398785
Pmin_ref_seq_7615,0.0,4.8203025,0.0,5.4159405
Pmin_ref_seq_7616,0.0,1.2700225,0.0,4.4072765
Pmin_ref_seq_7617,107.324637,74.22649899999999,69.561404,63.5899735
Pmin_ref_seq_7618,0.972095,2.073955,0.8027285000000001,0.5919635000000001
Pmin_ref_seq_7619,0.0,6.314984,0.0,2.8184005
Pmin_ref_seq_7620,8.809413,82.2884835,22.989824,23.816227
Pmin_ref_seq_7621,0.40661,182.132247,21.193885,62.124986
Pmin_ref_seq_7622,0.0,3.50542,0.0,1.2843505
Pmin_ref_seq_7623,2.05199,2.56215,2.3675085,2.6789035
Pmin_ref_seq_7624,0.0,5.032128500000001,0.0,17.832390500000002
Pmin_ref_seq_7625,0.0,3.6333485,0.0,1.236076
Pmin_ref_seq_7626,0.0,2.148162,0.0,1.1379645
Pmin_ref_seq_7627,0.0,4.577839,0.0,14.7921785
Pmin_ref_seq_7628,0.0,0.6113385,0.0,2.898124
Pmin_ref_seq_7629,0.0,2.8109635,0.0,3.3651745
Pmin_ref_seq_7630,0.835962,2.349023,1.3392125,3.651222
Pmin_ref_seq_7631,0.0,2.5970045,0.0,3.262911
Pmin_ref_seq_7632,26.166099,2.3015315,107.5807585,1.2468935
Pmin_ref_seq_7633,0.0,4.780342,0.0,6.6880545
Pmin_ref_seq_7634,0.0,2.1255565,0.0,2.7174825
Pmin_ref_seq_7635,0.0,16.262973,4.8941265000000005,7.1582985
Pmin_ref_seq_7636,0.0,14.6795395,0.0,11.1330045
Pmin_ref_seq_7637,0.0,2.991388,0.0,1.889988
Pmin_ref_seq_7638,0.813192,3.7354915,2.86714,2.181575
Pmin_ref_seq_7639,4.624696,7.603607999999999,10.744912,10.6399915
Pmin_ref_seq_7640,0.0,361.1361405,0.0,600.012498
Pmin_ref_seq_7641,0.0,7.533179,0.0,11.5011905
Pmin_ref_seq_7642,0.0,328.718253,0.0,72.31734900000001
Pmin_ref_seq_7643,0.0,1.997162,0.0,3.662012
Pmin_ref_seq_7644,0.0,113.4152485,0.0,167.390929
Pmin_ref_seq_7645,0.0,3.6551125,0.0,6.962915499999999
Pmin_ref_seq_7646,0.0,0.946857,0.0,4.1262375
Pmin_ref_seq_7647,7.953709,0.5140715,4.411474,0.136598
Pmin_ref_seq_7648,0.0,7.5229505,9.4541015,7.81092
Pmin_ref_seq_7649,0.0,3.092094,0.0,2.0109975
Pmin_ref_seq_7650,0.0,11.123937,0.0,8.923615999999999
Pmin_ref_seq_7651,1.974813,5.634572,4.178776,9.439557
Pmin_ref_seq_7652,0.0,2.9941365,0.0,9.496772
Pmin_ref_seq_7653,0.0,3.680453,0.0,26.135397500000003
Pmin_ref_seq_7654,2.616894,2.7053245,5.733365999999999,2.556787
Pmin_ref_seq_7655,0.0,2.3764595,0.0,7.5895985
Pmin_ref_seq_7656,2.393526,0.3582675,0.126234,0.2938425
Pmin_ref_seq_7657,0.0,2.705709,0.0,2.1299425
Pmin_ref_seq_7658,0.806676,6.7392135,0.0,3.822851
Pmin_ref_seq_7659,0.0,1.3718635,0.0,2.7888155
Pmin_ref_seq_7660,0.0,2.8464755,0.0,2.981636
Pmin_ref_seq_7661,0.0,117.8616485,0.0,0.168644
Pmin_ref_seq_7662,0.0,2.1761005,0.0,0.096139
Pmin_ref_seq_7663,0.0,3.9998185,0.0,2.157902
Pmin_ref_seq_7664,0.0,2.705162,0.0,7.3385785
Pmin_ref_seq_7665,0.723573,1.770711,2.4137755,1.3831735
Pmin_ref_seq_7666,0.0,6.9964475,0.0,12.0392195
Pmin_ref_seq_7667,0.0,2.142373,0.0310575,2.1145665
Pmin_ref_seq_7668,0.0,4.2126115,0.0,2.6545775000000003
Pmin_ref_seq_7669,0.534916,1.4551275,4.335691499999999,0.935687
Pmin_ref_seq_7670,2.526863,0.556802,2.4911955,1.144583
Pmin_ref_seq_7671,1.573566,2.324428,4.181621,0.3562935
Pmin_ref_seq_7672,8.004188,0.8412305,7.2612015,0.993794
Pmin_ref_seq_7673,1.235542,2.2829685,1.3358905,1.97208
Pmin_ref_seq_7674,3.981898,2.562633,2.6588925,2.271006
Pmin_ref_seq_7675,1.187091,2.3573445,2.5977245,3.41445
Pmin_ref_seq_7676,9.457879,3.251829,7.712313999999999,3.014927
Pmin_ref_seq_7677,0.0,1.5307305,2.5547375,0.165072
Pmin_ref_seq_7678,1.175112,1.1032895,4.080543,0.302001
Pmin_ref_seq_7679,117.371252,2.427283,17.3822185,2.962303
Pmin_ref_seq_7680,996.291927,61.562911,1134.87403,0.3635475
Pmin_ref_seq_7681,0.244485,1.1852135,0.5891415,3.017751
Pmin_ref_seq_7682,2.000912,2.2841565,2.6157455,0.415067
Pmin_ref_seq_7683,31.369137,0.9855555,17.2400785,0.1599785
Pmin_ref_seq_7684,0.30628,0.0,0.322479,8.176828
Pmin_ref_seq_7685,0.966522,0.0638715,70.4575735,0.063771
Pmin_ref_seq_7686,8.388081,1.752663,5.25764,0.0
Pmin_ref_seq_7687,1.53486,9.230854,6.099042,6.1787915
Pmin_ref_seq_7688,0.401333,3.023494,2.8031285,0.372524
Pmin_ref_seq_7689,23.66414,43.734154,38.492393,23.7595975
Pmin_ref_seq_7690,0.0,2.668228,0.5139705,2.0581605
Pmin_ref_seq_7691,2.481363,0.8475060000000001,20.1375855,0.9969625
Pmin_ref_seq_7692,0.0,0.0,3.192465,0.0
Pmin_ref_seq_7693,7.372915,9.607993,15.525132,8.706050000000001
Pmin_ref_seq_7694,9.153631,0.1007055,0.0,0.0302905
Pmin_ref_seq_7695,3.000158,4.3707485,5.6229725,5.677191499999999
Pmin_ref_seq_7696,0.283699,2.358252,1.490225,2.9964115
Pmin_ref_seq_7697,3.055967,0.728237,2.606377,0.0
Pmin_ref_seq_7698,5.398743,28.1193335,276.954273,17.0919655
Pmin_ref_seq_7699,0.85179,2.8112005,4.4260465,0.880029
Pmin_ref_seq_7700,1.606889,2.3010905,2.6848425,0.9918245
Pmin_ref_seq_7701,0.488176,0.0,2.539864,0.0
Pmin_ref_seq_7702,0.507564,0.821094,2.8497985,0.459829
Pmin_ref_seq_7703,0.0,0.6395059999999999,2.052117,1.519917
Pmin_ref_seq_7704,2.153313,1.012895,1.1263395,0.8985365000000001
Pmin_ref_seq_7705,0.0,0.1287395,17.497234000000002,0.137571
Pmin_ref_seq_7706,0.408381,0.7583629999999999,2.034864,0.6385955
Pmin_ref_seq_7707,0.399782,0.863932,4.266273,0.2410825
Pmin_ref_seq_7708,2.779411,2.600413,7.7798175,4.119531
Pmin_ref_seq_7709,0.595297,5.109839,2.6655255,5.348345999999999
Pmin_ref_seq_7710,3.211654,0.0675895,0.803974,0.024016
Pmin_ref_seq_7711,2.685571,3.242735,3.9596035,3.6197315
Pmin_ref_seq_7712,0.0,0.2578705,2.832748,1.980252
Pmin_ref_seq_7713,0.0,0.4247695,2.6233365,0.5220915
Pmin_ref_seq_7714,0.0,0.0720155,2.097651,0.3820425
Pmin_ref_seq_7715,216.142663,97.774163,86.7591285,165.11698600000005
Pmin_ref_seq_7716,0.552145,2.3404955000000003,4.6559165,1.951201
Pmin_ref_seq_7717,3.854746,0.306089,3.2660535,0.4583279999999999
Pmin_ref_seq_7718,0.0,3.042613,4.407481,2.241699
Pmin_ref_seq_7719,266.248054,272.2368005,373.236949,164.8404405
Pmin_ref_seq_7720,0.260394,0.2053975,2.047456,0.5777475
Pmin_ref_seq_7721,0.0,0.8801985000000001,5.3960455,0.2125715
Pmin_ref_seq_7722,0.70402,2.6806915,0.8038905,3.953433
Pmin_ref_seq_7723,4.06166,1.7683015,3.597682,4.0334755
Pmin_ref_seq_7724,0.0,0.5864945,2.1755755,0.2317985
Pmin_ref_seq_7725,0.0,0.6039215,4.7956460000000005,0.317013
Pmin_ref_seq_7726,0.299995,2.4876815,1.4253235,0.5950565
Pmin_ref_seq_7727,0.0,0.107186,3.0624795,0.1221889999999999
Pmin_ref_seq_7728,4.389256,15.8276045,57.864692000000005,21.3193195
Pmin_ref_seq_7729,0.417056,1.441313,1.3993475,2.023445
Pmin_ref_seq_7730,0.0,0.0,2.358941,0.41139
Pmin_ref_seq_7731,0.441546,1.1900309999999998,2.6604255,1.217519
Pmin_ref_seq_7732,4.018616,4.3871475,5.972512,7.801513
Pmin_ref_seq_7733,1.145901,1.8329605,4.116479,1.3110945
Pmin_ref_seq_7734,1277.137188,110.4034065,1105.3108385,75.04078999999999
Pmin_ref_seq_7735,1.433051,9.078281,5.993723,5.9548625
Pmin_ref_seq_7736,4.678954,1.0439005,1.4947655000000002,0.7907430000000001
Pmin_ref_seq_7737,0.412907,0.1426465,7.488428499999999,0.141319
Pmin_ref_seq_7738,2.690382,1.056795,0.682131,0.7311679999999999
Pmin_ref_seq_7739,0.387281,1.8180265,1.037906,2.6499025
Pmin_ref_seq_7740,0.0,0.0,3.41067,0.4263815
Pmin_ref_seq_7741,0.0,0.095182,3.27204,1.438374
Pmin_ref_seq_7742,0.0,1.1170685,2.4736125,2.181552
Pmin_ref_seq_7743,0.682845,2.610287,1.5594105,1.215737
Pmin_ref_seq_7744,4.651829,3.760563,4.9501065,2.191999
Pmin_ref_seq_7745,1.011014,0.629931,3.3937340000000003,1.1000805
Pmin_ref_seq_7746,1.576725,2.210724,6.8416845,2.442667
Pmin_ref_seq_7747,3.033159,2.1114365,0.0,3.107084
Pmin_ref_seq_7748,8.720197,17.264095,8.321347,14.1107915
Pmin_ref_seq_7749,1.543112,2.5107470000000003,4.861672,3.9931125
Pmin_ref_seq_7750,0.250214,0.4620035,11.1407015,0.5811245
Pmin_ref_seq_7751,1.641231,3.052519,1.7152634999999998,1.093429
Pmin_ref_seq_7752,0.181406,50.766433500000005,46.0385355,51.043583
Pmin_ref_seq_7753,0.64451,2.892209,5.684396,3.9843435
Pmin_ref_seq_7754,0.0,2.617373,11.034601,2.475587
Pmin_ref_seq_7755,8.230616,3.122069,6.5324115,2.787205
Pmin_ref_seq_7756,0.0,0.1523405,247.8500005,0.0
Pmin_ref_seq_7757,36.543468,14.139202,31.8979445,20.811025
Pmin_ref_seq_7758,1.141829,123.9217055,17.874471,170.608366
Pmin_ref_seq_7759,0.0,2.539931,1.1917565,1.3108955
Pmin_ref_seq_7760,0.2809,2.693059,2.218635,1.8114585
Pmin_ref_seq_7761,4.123643,2.5596635,9.5019265,1.621285
Pmin_ref_seq_7762,0.0,0.1652425,2.12478,0.1299805
Pmin_ref_seq_7763,2.311182,10.151574,5.0765655,5.6306305
Pmin_ref_seq_7764,2.263569,1.0633205,7.1384015000000005,1.3791355
Pmin_ref_seq_7765,21.552285,10.3791725,31.1718315,11.594555
Pmin_ref_seq_7766,0.988329,1.638669,2.4674665,1.080831
Pmin_ref_seq_7767,1.034409,2.4299185,0.25454,0.469446
Pmin_ref_seq_7768,0.237532,3.3487395,6.028823,1.4539525
Pmin_ref_seq_7769,1.008796,2.0842535,3.216928,7.0049115
Pmin_ref_seq_7770,2.417457,5.9944525,5.97248,7.546671
Pmin_ref_seq_7771,0.854393,0.3250035,2.2511205,0.0
Pmin_ref_seq_7772,2.40621,4.3253985,5.759418,3.935641
Pmin_ref_seq_7773,4.371651,1.9649525,2.5429155,0.728148
Pmin_ref_seq_7774,0.510074,0.8738115,2.0484895,0.788015
Pmin_ref_seq_7775,17.986664,4.4178405,26.7001825,11.33189
Pmin_ref_seq_7776,1193.984936,329.167903,948.5985685,452.0490805
Pmin_ref_seq_7777,0.0,93.383849,75.929333,31.4660905
Pmin_ref_seq_7778,0.469138,11.35975,5.897532999999999,2.971715
Pmin_ref_seq_7779,0.0,0.1847335,2.945743,0.2778315
Pmin_ref_seq_7780,2.757647,0.840397,2.8066835,0.8635425
Pmin_ref_seq_7781,0.0,0.7228225,3.615889,1.584036
Pmin_ref_seq_7782,4.185135,0.342263,1.9862975,0.3309075
Pmin_ref_seq_7783,682.768608,115.5430125,546.2027365,118.552009
Pmin_ref_seq_7784,2.532269,0.9290075,4.5467975,2.077523
Pmin_ref_seq_7785,0.695061,3.3484955000000003,14.1914765,8.987391500000001
Pmin_ref_seq_7786,0.0,0.0,1.7403705,2.079312
Pmin_ref_seq_7787,1.564394,3.282823,2.473754,3.5618475
Pmin_ref_seq_7788,66.772883,0.023114,47.06408,0.0
Pmin_ref_seq_7789,0.080111,0.0,3.6050995,0.0
Pmin_ref_seq_7790,3.295255,0.251782,1.4621425,0.1302805
Pmin_ref_seq_7791,49.635696,24.534883,114.839892,9.5254695
Pmin_ref_seq_7792,0.0,3.797461,1.7356195,7.8975445
Pmin_ref_seq_7793,0.0,2.96902,2.4674355,0.0
Pmin_ref_seq_7794,0.0,0.225652,3.013863,0.0
Pmin_ref_seq_7795,1.141973,1.2287395,4.7695255,3.645504
Pmin_ref_seq_7796,3.086553,6.130357,5.949555,7.028485
Pmin_ref_seq_7797,28.010056,6.7003335,30.186313,1.6577705
Pmin_ref_seq_7798,0.0,0.0917905,3.526237,0.0
Pmin_ref_seq_7799,1.031224,0.8665,3.121073,1.435572
Pmin_ref_seq_7800,2.279382,0.2297415,1.744821,0.262304
Pmin_ref_seq_7801,0.675328,2.6483375,2.9261715,2.8898945
Pmin_ref_seq_7802,582.624841,89.11368949999999,988.713007,98.897706
Pmin_ref_seq_7803,0.0,1.497,5.898235,0.903589
Pmin_ref_seq_7804,7.279679,1.4708025,1.9100525,0.1141075
Pmin_ref_seq_7805,0.471446,0.0669485,2.5818945,0.7458865
Pmin_ref_seq_7806,2.960734,0.0595255,2.746264,0.1961785
Pmin_ref_seq_7807,0.0,0.0,2.1260585,0.2166465
Pmin_ref_seq_7808,15.138798,3.9636735,21.4088175,5.040954
Pmin_ref_seq_7809,0.0,0.423153,1.735838,2.5158795
Pmin_ref_seq_7810,30.285133,3.94041,26.8381645,2.9730915
Pmin_ref_seq_7811,3.27927,0.0,8.1530175,3.1437325
Pmin_ref_seq_7812,17.908233,8.2412865,10.6325555,7.2436535
Pmin_ref_seq_7813,4.757946,0.9261425,3.007277,0.7549935
Pmin_ref_seq_7814,2.754887,0.2846325,1.941475,0.4059445
Pmin_ref_seq_7815,7.994879,0.564369,0.634761,0.379257
Pmin_ref_seq_7816,2.012337,1.614494,15.8919145,15.383455
Pmin_ref_seq_7817,14.576132,16.4180565,28.3640725,12.107912
Pmin_ref_seq_7818,1.028,0.5898555,2.1069805,0.9850765
Pmin_ref_seq_7819,1.755405,2.3698485,3.8817155,2.1909355
Pmin_ref_seq_7820,1.519376,3.705747,0.8004469999999999,1.8207305
Pmin_ref_seq_7821,0.295187,0.744455,2.9134875,0.3574665
Pmin_ref_seq_7822,0.0,0.1738205,2.9902585,0.0
Pmin_ref_seq_7823,8.834969,9.1435785,12.4364825,11.0078715
Pmin_ref_seq_7824,0.468437,1.117152,1.123498,3.5056505
Pmin_ref_seq_7825,0.299948,0.672033,1.2858935,2.011862
Pmin_ref_seq_7826,64.67696,16.7590935,32.010656,37.062863
Pmin_ref_seq_7827,1.468713,1.3235445,2.189788,0.538
Pmin_ref_seq_7828,4.944735,7.172009,7.590643,4.409036
Pmin_ref_seq_7829,0.628967,1.220899,3.5436825,1.6673110000000002
Pmin_ref_seq_7830,1.211606,4.390405,2.9268895,5.4816205
Pmin_ref_seq_7831,0.0,1.196351,2.1390765,0.0
Pmin_ref_seq_7832,9.181407,0.7244865,5.5676175,2.124426
Pmin_ref_seq_7833,0.0,0.6539585,5.6330705,0.9407415
Pmin_ref_seq_7834,2.1796,2.6276215,16.4255425,3.2003105
Pmin_ref_seq_7835,0.0,3.486628,5.2444880000000005,1.980256
Pmin_ref_seq_7836,2.868508,0.0,4.5692155,0.0
Pmin_ref_seq_7837,0.0,0.0,2.046682,0.0944155
Pmin_ref_seq_7838,6.413199,9.595511,12.5913045,5.5936195
Pmin_ref_seq_7839,0.728006,2.709743,4.9741655,3.4439505
Pmin_ref_seq_7840,0.677674,5.302396,6.4045765,4.307666
Pmin_ref_seq_7841,0.655867,0.6489075,9.5298625,2.275621
Pmin_ref_seq_7842,2.084283,3.4225165,5.3979005,1.0504575
Pmin_ref_seq_7843,3.343171,1.717469,4.7877790000000005,2.567191
Pmin_ref_seq_7844,1.096684,29.075923,31.3103005,19.815339
Pmin_ref_seq_7845,30.024433,26.058869,36.83297,21.7444475
Pmin_ref_seq_7846,0.0,15.2498965,176.40934,80.100984
Pmin_ref_seq_7847,0.862162,2.130916,3.22035,0.0
Pmin_ref_seq_7848,2.022748,6.729035,4.2069535,4.5351775
Pmin_ref_seq_7849,0.903656,0.365492,2.542892,0.121211
Pmin_ref_seq_7850,7.683231,4.272775,6.445357,1.693809
Pmin_ref_seq_7851,2.558914,5.7116135,18.9703115,4.7956005
Pmin_ref_seq_7852,0.318016,1.5875244999999998,4.214825,4.206179499999999
Pmin_ref_seq_7853,9.883672,9.282061,18.8864285,22.084207
Pmin_ref_seq_7854,0.0,2.592715,21.9073475,2.7245825
Pmin_ref_seq_7855,0.0,0.9831125,0.0,3.8929285
Pmin_ref_seq_7856,0.0,5.890328,0.0,7.254469500000001
Pmin_ref_seq_7857,0.14195,1.3761585,1.48941,3.012572
Pmin_ref_seq_7858,0.0,3.0990785,0.0,5.169993
Pmin_ref_seq_7859,0.0,5.9877975,0.0,30.740331
Pmin_ref_seq_7860,0.0,0.769253,0.0,2.5749995
Pmin_ref_seq_7861,0.0,1.2474455,0.0,2.246136
Pmin_ref_seq_7862,0.0,0.0,0.0,3.1479285
Pmin_ref_seq_7863,0.0,0.7380275,0.0,3.083701
Pmin_ref_seq_7864,0.0,7.2126215,0.0,15.2725575
Pmin_ref_seq_7865,0.0,0.954959,0.0,3.805744
Pmin_ref_seq_7866,0.0,11.1703925,0.0,46.2778705
Pmin_ref_seq_7867,0.0,2.0566145,0.0,7.668326
Pmin_ref_seq_7868,0.0,2.0899345,0.0,4.186209
Pmin_ref_seq_7869,0.0,0.193608,0.0,4.9367245
Pmin_ref_seq_7870,0.0,0.0,0.0,3.2040930000000003
Pmin_ref_seq_7871,0.0,3.886195,0.0,4.675490999999999
Pmin_ref_seq_7872,0.0,1.7775205,0.0,8.130683
Pmin_ref_seq_7873,0.0,60.982795,0.0,73.9877075
Pmin_ref_seq_7874,0.0,4.4795865,0.0,6.6536005
Pmin_ref_seq_7875,0.0,1.04468,0.0,2.504916
Pmin_ref_seq_7876,0.0,0.4539729999999999,0.0,3.9547535
Pmin_ref_seq_7877,0.0,0.613191,0.0,5.2060715
Pmin_ref_seq_7878,0.0,2.8278665,0.0,7.925812
Pmin_ref_seq_7879,0.0,0.98936,0.0,21.581774
Pmin_ref_seq_7880,2.192934,1.8733065,2.3864075,1.5856165
Pmin_ref_seq_7881,0.0,3.9841495,0.0,8.705929000000001
Pmin_ref_seq_7882,0.0,0.0,0.0,2.483901
Pmin_ref_seq_7883,0.0,21.945469,0.0,151.6971165
Pmin_ref_seq_7884,0.0,1.342105,0.0,2.6561905
Pmin_ref_seq_7885,0.0,4.6576145,0.0,25.958179
Pmin_ref_seq_7886,0.0,17.7612045,0.0,26.2384115
Pmin_ref_seq_7887,0.0,4.1883635,0.0,2.432684
Pmin_ref_seq_7888,0.0,0.176682,0.0,2.3216555000000003
Pmin_ref_seq_7889,0.0,2.575496,0.0,6.5209405
Pmin_ref_seq_7890,0.0,2.965557,0.0,1.5734785
Pmin_ref_seq_7891,0.0,0.0523045,0.0,6.2670155
Pmin_ref_seq_7892,6.717105,1.5676365,1.599916,1.365954
Pmin_ref_seq_7893,0.0,2.133353,0.0,2.3839360000000003
Pmin_ref_seq_7894,0.0,3.620413,0.0,3.1616295
Pmin_ref_seq_7895,0.0,0.8154315,0.0,2.2885910000000003
Pmin_ref_seq_7896,2.502514,3.8354455,2.5604635,2.462046
Pmin_ref_seq_7897,0.0,1.266925,0.0,14.836956
Pmin_ref_seq_7898,0.0,2.0977385,0.0,0.0318695
Pmin_ref_seq_7899,4.115852,2.69305,3.419204,1.9831855
Pmin_ref_seq_7900,0.0,0.630352,0.0,3.2477470000000004
Pmin_ref_seq_7901,0.0,1.591878,0.0,2.341143
Pmin_ref_seq_7902,0.0,5.376937,0.0,10.707021
Pmin_ref_seq_7903,0.0,0.8584065000000001,0.0,2.4397695
Pmin_ref_seq_7904,12.942517,13.042472,19.4653135,4.092328
Pmin_ref_seq_7905,0.0,6.599235499999999,0.0,108.2563425
Pmin_ref_seq_7906,0.0,3.0792215,0.0,6.6371795
Pmin_ref_seq_7907,0.0,10.8665135,0.0,16.325572
Pmin_ref_seq_7908,0.07399,1.0036475,1.1235925,2.730831
Pmin_ref_seq_7909,0.0,3.4748715,0.0,4.4065905
Pmin_ref_seq_7910,0.0,0.9633695,0.0,6.379350499999999
Pmin_ref_seq_7911,0.0,0.87094,0.0,3.3899965
Pmin_ref_seq_7912,0.0,0.0,0.0,3.5238785000000004
Pmin_ref_seq_7913,0.0,1.8123875,0.0,2.0742095000000003
Pmin_ref_seq_7914,0.0,0.1917,0.0,6.541721
Pmin_ref_seq_7915,0.0,88.24127,0.0,258.269098
Pmin_ref_seq_7916,0.0,16.3161685,0.0,58.5614105
Pmin_ref_seq_7917,6.594731,5.1813825,7.4514455,4.938847
Pmin_ref_seq_7918,0.0,1.4478725,0.0,3.63848
Pmin_ref_seq_7919,0.0,1.5930885,0.0,2.851635
Pmin_ref_seq_7920,1.108265,2.1299365000000003,0.4219025,1.841998
Pmin_ref_seq_7921,0.0,0.112694,0.0,4.939747
Pmin_ref_seq_7922,0.0,0.8647525,0.0,2.7459505
Pmin_ref_seq_7923,0.0,0.249642,0.0,3.1243455
Pmin_ref_seq_7924,0.0,2.9061205,0.0,5.0726665
Pmin_ref_seq_7925,0.0,2.119987,0.0,1.9111365
Pmin_ref_seq_7926,0.0,5.248174499999999,0.0,5.9244195
Pmin_ref_seq_7927,1.115803,1.8461335,2.0062960000000003,0.962098
Pmin_ref_seq_7928,0.0,0.366542,0.0,2.149696
Pmin_ref_seq_7929,0.0,5.104026,0.0,2.8814795
Pmin_ref_seq_7930,0.0,4.441193999999999,0.0,3.91161
Pmin_ref_seq_7931,0.0,6.0107075,0.0,4.5846355
Pmin_ref_seq_7932,0.0,47.3825815,0.0,86.28332549999999
Pmin_ref_seq_7933,0.0,2.7748850000000003,0.0,9.649302
Pmin_ref_seq_7934,0.0,43.609992000000005,0.0,64.6382885
Pmin_ref_seq_7935,0.0,4.441838000000001,0.0,6.3051295
Pmin_ref_seq_7936,0.0,3.7597985,0.0,4.7657125
Pmin_ref_seq_7937,0.0,0.6151665,0.0,2.0217295
Pmin_ref_seq_7938,0.0,0.93341,0.0,4.4166145000000006
Pmin_ref_seq_7939,0.0,1.4800965,0.0,3.9918515
Pmin_ref_seq_7940,0.0,3.6105505,0.0,3.988129
Pmin_ref_seq_7941,0.743538,0.3285955,0.0,2.956505
Pmin_ref_seq_7942,0.0,2.522222,0.0,14.2138615
Pmin_ref_seq_7943,0.0,0.0981625,0.0,3.499899
Pmin_ref_seq_7944,0.0,4.858782499999999,0.0,6.0220395
Pmin_ref_seq_7945,0.0,0.718163,0.0,2.158653
Pmin_ref_seq_7946,0.0,3.8072945,0.0,16.837177500000003
Pmin_ref_seq_7947,0.0,2.254087,0.0,24.170198
Pmin_ref_seq_7948,0.0,1.600336,0.0,2.0095195
Pmin_ref_seq_7949,0.0,0.513843,0.0,23.5913105
Pmin_ref_seq_7950,0.0,0.9782205,0.0,2.5947865
Pmin_ref_seq_7951,0.0,3.7550485,0.0,4.8628595
Pmin_ref_seq_7952,0.0,13.2250485,0.0,47.325702500000006
Pmin_ref_seq_7953,0.0,56.6688735,0.0902255,257.37762000000004
Pmin_ref_seq_7954,0.0,0.194405,0.0,6.3020845
Pmin_ref_seq_7955,0.0,6.1233195,0.0,6.3616695
Pmin_ref_seq_7956,0.0,4.7250475,0.0,2.626983
Pmin_ref_seq_7957,0.0,0.4468155,0.0,4.613511
Pmin_ref_seq_7958,2.590306,2.8854485,3.603225,1.803647
Pmin_ref_seq_7959,0.0,0.597525,0.0,22.60854
Pmin_ref_seq_7960,0.901131,2.324161,1.0228455,1.2162295
Pmin_ref_seq_7961,0.28121,8.761115,5.0474875,9.8919755
Pmin_ref_seq_7962,0.0,0.792296,0.0,3.272939
Pmin_ref_seq_7963,0.0,31.469391,0.0,39.679794
Pmin_ref_seq_7964,0.0,0.7846875,0.0,3.016826
Pmin_ref_seq_7965,0.0,2.52663,3.729831,4.3980615
Pmin_ref_seq_7966,0.0,3.014005,0.0,215.32327
Pmin_ref_seq_7967,0.0,5.171018500000001,0.0,7.475087500000001
Pmin_ref_seq_7968,0.0,3.706767,0.0,3.8347995
Pmin_ref_seq_7969,0.0,0.5745405,0.0,2.2062515
Pmin_ref_seq_7970,0.0,2.6183605,0.0,2.2702515
Pmin_ref_seq_7971,61.433865,61.640623000000005,95.377955,72.1734005
Pmin_ref_seq_7972,11.549392,16.57217,19.842357,13.5086215
Pmin_ref_seq_7973,0.0,0.021001,0.0,6.36009
Pmin_ref_seq_7974,0.0,1.8743695,0.0,17.747819999999997
Pmin_ref_seq_7975,0.0,1.262606,0.0,21.5753
Pmin_ref_seq_7976,0.0,1.4292375000000002,0.0,3.1453555
Pmin_ref_seq_7977,0.0,3.040987,0.0,7.630402999999999
Pmin_ref_seq_7978,0.0,12.7489185,0.0,11.7083875
Pmin_ref_seq_7979,0.0,0.292798,0.0,4.6022795
Pmin_ref_seq_7980,0.0,0.808368,0.0,2.152915
Pmin_ref_seq_7981,0.0,4.6275815,0.0,3.6653825
Pmin_ref_seq_7982,0.0,0.964908,0.0,3.7089915
Pmin_ref_seq_7983,588.736084,220.507905,334.2416145,240.0729115
Pmin_ref_seq_7984,3.445268,93.953777,78.223168,275.6204885
Pmin_ref_seq_7985,0.0,7.792227,0.0,14.230601
Pmin_ref_seq_7986,0.0,0.2545435,0.0,14.6828865
Pmin_ref_seq_7987,0.0,1.431587,0.0,3.3676735
Pmin_ref_seq_7988,0.0,0.4022445,0.0,2.0359305
Pmin_ref_seq_7989,0.0,3.3820495,0.0,6.262007
Pmin_ref_seq_7990,0.0,5.545412,0.0,13.0734035
Pmin_ref_seq_7991,0.0,16.989759,0.0,75.33436950000001
Pmin_ref_seq_7992,0.0,6.501844,0.0,32.791202
Pmin_ref_seq_7993,0.0,14.6241495,0.0,12.65465
Pmin_ref_seq_7994,0.0,74.3912625,0.0,67.45688200000001
Pmin_ref_seq_7995,0.0,0.213926,0.0,13.831474
Pmin_ref_seq_7996,0.0,0.2523165,0.0,10.3741105
Pmin_ref_seq_7997,2.214423,1.675717,3.105106,2.386056
Pmin_ref_seq_7998,0.0,18349.4858095,0.0,14248.114293
