"GeneIDs"	"GL_LPV"	"Corr. GL_LPV"	"Infected_fem"	"Infected_male"
"Pmin_ref_seq_4082"	3.1918633523962	2.37879767662092	0	0
"Pmin_ref_seq_6252"	3.18956870349394	2.37678586360095	0	0
"Pmin_ref_seq_8214"	3.18482410559533	2.37232391750659	0	0
"Pmin_ref_seq_2930"	3.18279626775858	2.37057854763551	0	0
"Pmin_ref_seq_8577"	3.17605029445109	2.36411485869409	0	0
"Pmin_ref_seq_1062"	3.16179647971688	2.35014314496486	0	0
"Pmin_ref_seq_851"	3.16104438848478	2.34967297161471	0	0
"Pmin_ref_seq_9248"	3.1607486056701	2.34965892379655	-1	1
"Pmin_ref_seq_4683"	3.15684183966573	2.34603371014039	0	0
"Pmin_ref_seq_6296"	3.15575899182491	2.34523223223614	0	0
"Pmin_ref_seq_7668"	3.15373075861673	2.3434851867891	0	0
"Pmin_ref_seq_7330"	3.15284642986971	2.34288186386354	0	1
"Pmin_ref_seq_2036"	3.15157899595324	2.34234736420703	0	0
"Pmin_ref_seq_6409"	3.15118972162523	2.34234736420703	0	0
"Pmin_ref_seq_8234"	3.1518717453713	2.34234736420703	0	0
"Pmin_ref_seq_8988"	3.15140041390435	2.34234736420703	1	0
"Pmin_ref_seq_1278"	3.1370913032619	2.32852904548702	0	0
"Pmin_ref_seq_6764"	3.13304312494562	2.3247607862793	0	0
"Pmin_ref_seq_150"	3.13167717755161	2.32395413642802	0	0
"Pmin_ref_seq_4621"	3.1317772533446	2.32395413642802	0	0
"Pmin_ref_seq_5957"	3.13108101741882	2.32363735519319	0	0
"Pmin_ref_seq_9844"	3.12957722349917	2.32241276056436	0	0
"Pmin_ref_seq_6853"	3.12704949423636	2.32016405121599	0	0
"Pmin_ref_seq_1060"	3.12453898847581	2.31793238622387	0	0
"Pmin_ref_seq_2201"	3.11481951978717	2.30849157938753	0	0
"Pmin_ref_seq_7147"	3.11173367919882	2.3056842219648	-1	1
"Pmin_ref_seq_2875"	3.11021353654587	2.30444238401981	0	0
"Pmin_ref_seq_9977"	3.10283628068066	2.29734325463345	0	0
"Pmin_ref_seq_5754"	3.10118698128798	2.29597190371868	0	0
"Pmin_ref_seq_5671"	3.09957429801819	2.29463699115353	1	-1
"Pmin_ref_seq_6283"	3.09885555455595	2.29419584084993	0	0
"Pmin_ref_seq_9981"	3.09816530477586	2.2937830069093	0	0
"Pmin_ref_seq_3539"	3.09730249711663	2.29319743799673	1	-1
"Pmin_ref_seq_4477"	3.09186796237246	2.28803996513239	0	0
"Pmin_ref_seq_1399"	3.08775084255509	2.28419973055355	0	0
"Pmin_ref_seq_6942"	3.08706031367316	2.28378591049391	0	0
"Pmin_ref_seq_5527"	3.08443460579669	2.28143673524818	0	0
"Pmin_ref_seq_1300"	3.0807747493306	2.2780532354455	-1	1
"Pmin_ref_seq_2992"	3.07909163520621	2.27692230764077	0	0
"Pmin_ref_seq_9557"	3.07930357163414	2.27692230764077	0	0
"Pmin_ref_seq_131"	3.07827439735505	2.27638089989218	0	0
"Pmin_ref_seq_6890"	3.07690542922799	2.27528758679304	0	0
"Pmin_ref_seq_9214"	3.07502440840982	2.27368204615024	0	0
"Pmin_ref_seq_8848"	3.07071259061141	2.26964553389633	0	0
"Pmin_ref_seq_174"	3.06928712570218	2.26849520012199	0	0
"Pmin_ref_seq_9271"	3.06798950472471	2.26747253609065	0	0
"Pmin_ref_seq_7557"	3.06617461409927	2.26614088072889	0	0
"Pmin_ref_seq_9484"	3.06610845715572	2.26614088072889	-1	1
"Pmin_ref_seq_9890"	3.06273398666466	2.26304084593853	0	0
"Pmin_ref_seq_3365"	3.0593273456037	2.25990846726869	0	0
"Pmin_ref_seq_6724"	3.05136410254249	2.25221931350778	0	0
"Pmin_ref_seq_9294"	3.04897642532476	2.25010555271786	0	0
"Pmin_ref_seq_2461"	3.04711363572638	2.24851650689274	0	0
"Pmin_ref_seq_4569"	3.04670604051974	2.24838248302233	0	0
"Pmin_ref_seq_9374"	3.04610670933073	2.24805655094963	0	0
"Pmin_ref_seq_7793"	3.04054041441057	2.24276348314253	0	0
"Pmin_ref_seq_3722"	3.03858240369939	2.24135141151256	0	0
"Pmin_ref_seq_7204"	3.03869556840185	2.24135141151256	0	0
"Pmin_ref_seq_6397"	3.03630318009101	2.23934490030366	0	0
"Pmin_ref_seq_8471"	3.03543975414803	2.23875401561964	0	0
"Pmin_ref_seq_7266"	3.03040886143533	2.23399549324004	0	0
"Pmin_ref_seq_2906"	3.02335196623729	2.22721079766351	0	0
"Pmin_ref_seq_6028"	3.02247616012213	2.22660702067213	0	0
"Pmin_ref_seq_53"	3.02129588456602	2.22569860395551	0	0
"Pmin_ref_seq_9337"	3.02019596846453	2.22487037662228	0	0
"Pmin_ref_seq_8909"	3.01833786754882	2.22328379461626	0	0
"Pmin_ref_seq_5153"	3.01664973584159	2.22186701217241	0	0
"Pmin_ref_seq_87"	3.01537514769283	2.22086360385256	0	0
"Pmin_ref_seq_6872"	3.01386211717339	2.21989242553305	0	0
"Pmin_ref_seq_7384"	3.01411173349598	2.21989242553305	-1	1
"Pmin_ref_seq_7993"	3.01341494229227	2.21971592344468	0	0
"Pmin_ref_seq_1624"	3.01073436271998	2.21730584807416	0	0
"Pmin_ref_seq_7334"	3.00819295706285	2.21503477823771	0	0
"Pmin_ref_seq_3058"	3.00371315442974	2.21082514325369	0	0
"Pmin_ref_seq_280"	3.00232603075296	2.2097080192635	0	0
"Pmin_ref_seq_2003"	2.99954441865972	2.20719623910309	0	0
"Pmin_ref_seq_1844"	2.99902596671001	2.20694745154074	-1	1
"Pmin_ref_seq_9129"	2.99617190918821	2.20436289106879	0	0
"Pmin_ref_seq_662"	2.99537504997122	2.2038353617717	0	0
"Pmin_ref_seq_613"	2.99354545038301	2.20227492518057	0	0
"Pmin_ref_seq_8098"	2.99241194017927	2.2014104112579	0	0
"Pmin_ref_seq_7282"	2.99042597751484	2.19969327836492	0	0
"Pmin_ref_seq_1645"	2.98635701053491	2.19620187606634	0	0
"Pmin_ref_seq_3171"	2.98612908290145	2.19620187606634	0	1
"Pmin_ref_seq_9215"	2.98656097331374	2.19620187606634	0	0
"Pmin_ref_seq_655"	2.98432812464912	2.19466908360327	0	0
"Pmin_ref_seq_8269"	2.98384561065351	2.19445456991354	0	0
"Pmin_ref_seq_537"	2.98349218312495	2.1943689774116	0	0
"Pmin_ref_seq_6090"	2.98320257110074	2.19434703533849	0	0
"Pmin_ref_seq_382"	2.97762582340704	2.18903779272371	0	0
"Pmin_ref_seq_8065"	2.97628732834192	2.18796663806833	0	0
"Pmin_ref_seq_3989"	2.97494123861268	2.18688772428225	0	0
"Pmin_ref_seq_2847"	2.97259730358581	2.18507764855051	0	0
"Pmin_ref_seq_5645"	2.97278359201879	2.18507764855051	0	0
"Pmin_ref_seq_129"	2.97161687114294	2.18436389986296	1	0
"Pmin_ref_seq_3938"	2.96826986742748	2.18128341624295	0	0
"Pmin_ref_seq_1799"	2.96643257838482	2.17971248383661	0	0
"Pmin_ref_seq_1942"	2.95960923206622	2.17315533089558	0	0
"Pmin_ref_seq_9165"	2.9574476660104	2.17125979515858	0	0
"Pmin_ref_seq_9024"	2.95627925980024	2.17035725640815	0	0
"Pmin_ref_seq_5649"	2.95253046497828	2.1668741663861	-1	0
"Pmin_ref_seq_6465"	2.9507047033234	2.16531394707022	0	0
"Pmin_ref_seq_1695"	2.95000982940977	2.16488445323323	0	0
"Pmin_ref_seq_5350"	2.94505441074321	2.16019425257912	0	0
"Pmin_ref_seq_3585"	2.94332592628672	2.15873082426874	0	0
"Pmin_ref_seq_7943"	2.94029829506306	2.15596808752227	0	0
"Pmin_ref_seq_5349"	2.9383679038772	2.15456700107214	0	0
"Pmin_ref_seq_7967"	2.9384691584778	2.15456700107214	0	0
"Pmin_ref_seq_278"	2.93310853450112	2.15010038119863	0	0
"Pmin_ref_seq_5865"	2.93339438866842	2.15010038119863	0	0
"Pmin_ref_seq_9482"	2.93325143833477	2.15010038119863	0	0
"Pmin_ref_seq_5863"	2.9242961904606	2.14155196574837	0	0
"Pmin_ref_seq_8475"	2.9211206031232	2.13864014670447	0	0
"Pmin_ref_seq_3246"	2.92083341206767	2.13861656384028	0	0
"Pmin_ref_seq_3486"	2.9184625804363	2.13650918049233	0	0
"Pmin_ref_seq_1778"	2.91706845208661	2.13537834071204	0	0
"Pmin_ref_seq_714"	2.91595556345764	2.13452858113195	0	0
"Pmin_ref_seq_5300"	2.91238798555602	2.1312239729519	0	0
"Pmin_ref_seq_6753"	2.91195688947697	2.13105568745993	0	0
"Pmin_ref_seq_3453"	2.90938016257226	2.1287416122003	0	0
"Pmin_ref_seq_3133"	2.90832009313257	2.12814034570705	0	0
"Pmin_ref_seq_7057"	2.90825406884667	2.12814034570705	0	0
"Pmin_ref_seq_5651"	2.9062685589644	2.12641701179525	0	0
"Pmin_ref_seq_3670"	2.89839324036756	2.11880371099333	0	0
"Pmin_ref_seq_2059"	2.8911541870552	2.11182651749107	0	0
"Pmin_ref_seq_396"	2.89001910809186	2.11095314054343	0	0
"Pmin_ref_seq_7304"	2.88867878749443	2.10987436435734	0	0
"Pmin_ref_seq_3924"	2.88695115564433	2.10848281249877	0	0
"Pmin_ref_seq_4598"	2.88676461886774	2.10848281249877	0	0
"Pmin_ref_seq_1521"	2.8824435299117	2.10442279627792	0	0
"Pmin_ref_seq_54"	2.88201196399318	2.10425214624704	0	0
"Pmin_ref_seq_1591"	2.88111568501596	2.10361662649825	0	0
"Pmin_ref_seq_1015"	2.8768808947894	2.09964243902892	0	0
"Pmin_ref_seq_6150"	2.87458237234232	2.09784666204856	0	0
"Pmin_ref_seq_8670"	2.8745643809578	2.09784666204856	0	0
"Pmin_ref_seq_1021"	2.8740855893426	2.09769101476151	0	0
"Pmin_ref_seq_6149"	2.8738886204566	2.09769101476151	0	0
"Pmin_ref_seq_296"	2.87042930949205	2.09449152700656	0	0
"Pmin_ref_seq_3941"	2.86806712242749	2.0923890078014	0	0
"Pmin_ref_seq_4806"	2.8625758939121	2.08716197365358	0	0
"Pmin_ref_seq_5443"	2.8623212178692	2.08716197365358	0	0
"Pmin_ref_seq_6056"	2.86029998785351	2.08539994655928	-1	1
"Pmin_ref_seq_196"	2.85970089319049	2.08505990020809	-1	1
"Pmin_ref_seq_8367"	2.85848490846281	2.08410280936701	0	0
"Pmin_ref_seq_9871"	2.85794679105206	2.08382343160162	0	0
"Pmin_ref_seq_8022"	2.85405987043114	2.08019509656852	0	0
"Pmin_ref_seq_9465"	2.85372744716763	2.08012110501862	0	0
"Pmin_ref_seq_5566"	2.85280230593514	2.07971236632248	0	0
"Pmin_ref_seq_5625"	2.85298307104024	2.07971236632248	0	0
"Pmin_ref_seq_4076"	2.84832669848503	2.0757525481039	1	0
"Pmin_ref_seq_6670"	2.84855825916694	2.0757525481039	0	0
"Pmin_ref_seq_4360"	2.84774898172691	2.07549782788347	0	0
"Pmin_ref_seq_8103"	2.84755680088283	2.07549782788347	0	0
"Pmin_ref_seq_9858"	2.84716748812954	2.07536587483069	-1	1
"Pmin_ref_seq_7294"	2.84505785394746	2.07351344792999	-1	0
"Pmin_ref_seq_9416"	2.83641649109698	2.06520188547205	0	0
"Pmin_ref_seq_9706"	2.8362323334628	2.06520188547205	0	0
"Pmin_ref_seq_718"	2.83490878549404	2.06413508860856	0	0
"Pmin_ref_seq_3893"	2.83457731961329	2.06406022213374	0	0
"Pmin_ref_seq_1940"	2.83361720311516	2.06335655352136	0	-1
"Pmin_ref_seq_2290"	2.83252256451054	2.06251821146116	0	0
"Pmin_ref_seq_3623"	2.83204675661826	2.06229854895047	0	0
"Pmin_ref_seq_9372"	2.8317498811617	2.06225766789089	0	0
"Pmin_ref_seq_8161"	2.82906013264963	2.05982376296908	0	0
"Pmin_ref_seq_4747"	2.82846915360475	2.05948847688531	0	0
"Pmin_ref_seq_3691"	2.82503250221077	2.05656276023485	0	0
"Pmin_ref_seq_9378"	2.82518837486268	2.05656276023485	0	0
"Pmin_ref_seq_1929"	2.82255182277234	2.05433732293242	0	0
"Pmin_ref_seq_3940"	2.81798431782411	2.05002491019823	0	0
"Pmin_ref_seq_1628"	2.81739584802874	2.04969138287093	0	0
"Pmin_ref_seq_6963"	2.81434776191101	2.04701872725965	0	0
"Pmin_ref_seq_8973"	2.81421375601664	2.04701872725965	0	0
"Pmin_ref_seq_2234"	2.80704165895106	2.04010112447731	0	0
"Pmin_ref_seq_8314"	2.80235282818419	2.03566663894869	1	-1
"Pmin_ref_seq_4018"	2.80090498573249	2.03447299286474	0	0
"Pmin_ref_seq_9725"	2.80036805973896	2.03419011454262	0	0
"Pmin_ref_seq_9394"	2.80003734149421	2.03411329544683	0	0
"Pmin_ref_seq_3287"	2.79880832759169	2.03313803234434	0	0
"Pmin_ref_seq_8052"	2.79726732368417	2.03185063106119	0	0
"Pmin_ref_seq_5449"	2.79233049131897	2.02716725331766	0	0
"Pmin_ref_seq_988"	2.78986970738624	2.02495977617655	0	0
"Pmin_ref_seq_1094"	2.78636371237077	2.02170694029497	0	0
"Pmin_ref_seq_8512"	2.78476186684053	2.02035810641296	0	0
"Pmin_ref_seq_8131"	2.78197857099495	2.01782767490169	0	0
"Pmin_ref_seq_8955"	2.77967446109291	2.01577628219148	0	0
"Pmin_ref_seq_7869"	2.77900906296177	2.01536345428083	0	0
"Pmin_ref_seq_1730"	2.77852539866848	2.01513221340755	0	0
"Pmin_ref_seq_7037"	2.77813157335927	2.01499066488842	0	0
"Pmin_ref_seq_1001"	2.77507813751383	2.01227674167071	0	0
"Pmin_ref_seq_9354"	2.7749135357705	2.01227674167071	0	0
"Pmin_ref_seq_7938"	2.77215729940934	2.00977234323015	0	0
"Pmin_ref_seq_6541"	2.77054840896535	2.00841514475606	0	0
"Pmin_ref_seq_9035"	2.76550717266329	2.00362545464227	0	0
"Pmin_ref_seq_4501"	2.76208935537914	2.00045903793353	0	0
